,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
REMSEN,-0.020324979,-0.020332204,0.008906048,-0.0048918165,-0.059348963,-0.044742227,-0.06340717,0.052014984,-0.04557311,-0.1053347,0.060915217,0.08704107,-0.0442972,0.08838792,0.00677015,0.07727096,0.05311427,0.07254455,-0.07433346,-0.08675827,0.163084,0.12314819,0.19547068,-0.05233939,0.088667825,0.013845761,0.010134257,0.08025784,-0.11286603,0.1015968,0.10200612,0.052187398,0.07053483,-0.124548204,0.14898261,-0.084891535,-0.05882608,-0.079710685,-0.13102739,-0.0051394636,-0.12493177,-0.011276501,-0.0560698,-0.039776526,0.082511425,-0.0036303927,-0.10722608,-0.024940075,0.12523033,-0.0487862,0.044715848,0.1073254,-0.21873939,-0.14193732,0.06897807,0.037051626,-0.009496773,0.0126094185,-0.047663413,0.034558125,-0.1150541,0.16385551,0.027012995,0.009351105,-0.078012176,0.11223096,0.040006023,-0.0027457364,-0.0026808141,-0.008534505,0.053135607,-0.004086714,-0.061385036,-0.003742788,0.051874872,0.008891242,0.14289026,-0.067626424,-0.09143488,-0.0146265635,-0.15404452,-0.02346732,-0.052529298,0.10323384,-0.101568766,-0.054218803,0.12905112,-0.05218779,0.05083071,0.016136479,0.017273352,0.15088752,0.12710823,-0.019369584,0.004119911,0.04790147,0.07794837,0.07826873,-0.09070803,0.012740719
DUANESBURG,-0.019681262,-0.043288924,0.010038724,0.006331754,-0.06657818,-0.05318145,-0.060529016,0.044884782,-0.049137402,-0.10723403,0.033267032,0.054913,-0.06913869,0.12126545,-0.040022355,0.04617043,0.0140803605,0.06188771,-0.028447807,-0.081715055,0.14876637,0.120577306,0.14363225,-0.025125805,0.05067855,0.026791578,-0.048937436,0.07645877,-0.08767948,0.09623074,0.070368215,0.056671113,0.08592014,-0.10360678,0.13471916,-0.09049845,-0.04082139,-0.117108226,-0.11110594,-0.009903104,-0.10033109,-0.022678053,-0.0814133,-0.053960536,0.074536435,-0.03313362,-0.1172499,-0.04137728,0.14855716,-0.058834236,0.057928905,0.07303476,-0.17354156,-0.121172614,0.08956262,0.030692544,0.0145697985,0.00901117,-0.05800408,0.03517151,-0.10239013,0.15444055,0.00021408271,0.022279704,-0.046457507,0.09850692,0.008428769,-0.03935527,0.0280052,0.0067494186,0.015261885,-0.012181677,-0.076912045,-0.049038127,0.057272334,-0.0016808589,0.09005185,-0.07009985,-0.05002887,-0.011878198,-0.1864831,-0.017172597,-0.041665096,0.1010554,-0.11272004,-0.028743563,0.11910812,-0.03685718,0.02863384,0.043388378,-0.016292948,0.14400515,0.10856782,-0.012509512,-0.039576862,0.046171136,0.041047245,0.088868484,-0.11269054,0.0784408
SCHENEVUS,-0.011134276,-0.016625185,0.018568562,-0.0046472033,-0.091000944,-0.044753566,-0.039804503,0.053615537,-0.058586605,-0.106249265,0.07662525,0.077303685,-0.0663815,0.084803954,0.008498377,0.056972723,0.05769544,0.05753314,-0.07905459,-0.09415828,0.14822386,0.1089526,0.16815706,-0.044146575,0.081036456,0.005173385,0.017903252,0.08987678,-0.11117985,0.07758062,0.09038609,0.046814665,0.073277764,-0.13888966,0.113425165,-0.08305521,-0.027731068,-0.08741984,-0.11265089,-0.031479985,-0.10749484,0.007792617,-0.07186076,-0.017532296,0.070569396,-0.0042935223,-0.07366274,-0.0057593575,0.14911464,-0.0144770425,0.04181439,0.10481352,-0.2085267,-0.12019735,0.06999362,0.023270296,0.01593289,0.012377607,-0.065159254,0.042491395,-0.10247437,0.14751454,0.03785538,-0.02799434,-0.06467373,0.11055505,0.057610873,0.0074958517,-0.005987157,-0.001524326,0.06314201,0.013985111,-0.022660645,-0.0059199077,0.048400182,0.024741942,0.1463349,-0.058046177,-0.08181143,-0.03232192,-0.14058162,-0.009903845,-0.0314386,0.11832739,-0.08619197,-0.057357922,0.09770396,-0.05116357,0.07020547,0.031118494,0.020987874,0.1568563,0.14886728,-0.01765389,0.015456224,0.035131134,0.062086515,0.059720043,-0.07601576,0.013945744
SHERMAN,-0.014292256,-0.010730738,0.017180918,-0.014843326,-0.05882002,-0.046544332,-0.061655775,0.045283437,-0.054398626,-0.10067319,0.057775717,0.08859614,-0.05525423,0.082834676,0.011956622,0.04796692,0.073020585,0.08400325,-0.07630911,-0.09196815,0.16074398,0.101522915,0.2064719,-0.049785826,0.080499604,0.030258892,0.020360773,0.07423973,-0.112656966,0.10553298,0.09787629,0.059125807,0.063258424,-0.13686278,0.15010819,-0.08838982,-0.045069914,-0.06894296,-0.12806296,-0.0012318788,-0.11587191,-0.02296254,-0.062329747,-0.025294762,0.06790077,0.0124316225,-0.075085215,-0.02926572,0.129652,-0.044234786,0.06452466,0.08669312,-0.21492288,-0.14904001,0.06806241,0.028965846,0.01579653,0.031858828,-0.050537992,0.056048334,-0.10359985,0.15433909,0.029439911,-0.0037642708,-0.0663573,0.120404914,0.049254205,0.010244339,0.0022531052,0.0010508866,0.03327752,-0.029039884,-0.04147817,0.011029073,0.037774533,0.016903132,0.124805674,-0.059664007,-0.092245325,-0.024329016,-0.16989514,-0.017679987,-0.037342455,0.10059802,-0.10331232,-0.05563454,0.12158361,-0.057780456,0.057569236,0.017502218,0.016543627,0.14420019,0.14123657,-0.03798717,-0.010510691,0.047110166,0.11100074,0.078102365,-0.102483325,0.017385092
OTSELIC,-0.08751638,-0.0020918425,0.16685732,0.023041904,-0.14032076,-0.15735228,-0.07849011,0.006993592,-0.017079903,-0.23935865,0.092647195,0.15233791,-0.20391977,0.12084569,0.08537732,0.040776156,0.02771795,0.17138597,-0.043104786,-0.06202063,0.29197663,0.08823274,0.24628712,-0.01902312,0.09722541,0.07629003,-0.029607791,0.1790649,-0.14470968,0.12775718,0.14311463,0.05241467,0.06351335,-0.3149529,0.18941852,-0.20517151,-0.08994949,-0.12003846,-0.2058979,-0.095059544,-0.2849666,0.03543961,-0.13736129,-0.004501044,0.17149042,-0.028727777,-0.090636656,-0.08797632,0.34708533,0.060343973,0.051282924,0.1372181,-0.40158442,-0.21773878,0.17533344,0.007485105,0.0265263,0.01760938,-0.13758877,0.045670915,-0.13554543,0.22014013,0.10477284,-0.03109192,-0.0037171773,0.18093158,0.079826094,0.040299565,0.010479437,0.024967613,0.002989145,-0.020132365,-0.011047656,0.049223427,0.051369138,0.15711135,0.1645634,-0.13999674,-0.09616942,0.015971925,-0.30642477,-0.0100622075,-0.04836745,0.3486434,-0.15847564,-0.06826516,0.10795234,-0.08947968,0.09630706,0.07410738,0.082868345,0.19767785,0.21520792,-0.07800474,-0.015104343,0.09584139,0.14997907,0.0677449,-0.19808584,0.060403883
LISBON,-0.005955184,-0.020019593,0.021454055,-0.016406048,-0.08349517,-0.06377727,-0.06334764,0.031104812,-0.041539073,-0.11022815,0.053920884,0.10236211,-0.07104498,0.077644855,0.015740847,0.036583744,0.020520756,0.078489885,-0.042534765,-0.06747201,0.15753832,0.082851455,0.16607893,-0.028392285,0.06737181,0.028422909,0.014779111,0.08245,-0.102977954,0.1081599,0.09041131,0.039259266,0.047182716,-0.1544792,0.13579363,-0.09606349,-0.057799947,-0.07994143,-0.12242749,-0.03852719,-0.13825525,0.0009384565,-0.0650026,-0.026956515,0.08326079,-0.0010579568,-0.075325355,-0.028215483,0.14336737,-0.023242718,0.06429191,0.079592325,-0.22051571,-0.14505339,0.08461947,0.017349305,0.008331242,0.026975429,-0.07019899,0.024474634,-0.09582609,0.14390871,0.042009275,-0.004802549,-0.06200624,0.116969235,0.046132512,-0.0024757797,-0.011384862,0.0040238975,0.045079935,-0.015235479,-0.03364517,0.0009445271,0.033868507,0.050283033,0.13091323,-0.062334914,-0.09387551,-0.0092288535,-0.15743709,-0.020566149,-0.051579457,0.13368525,-0.08727034,-0.05739294,0.10460448,-0.051209595,0.05225008,0.04228331,0.022217637,0.14694768,0.121975,-0.029756004,-0.029356165,0.04517893,0.08111815,0.06731385,-0.090901285,0.017106274
WARRENSBURG,-0.013179223,-0.031843834,0.024739342,0.0077094566,-0.09663172,-0.08752091,-0.07871626,0.045676444,-0.03468294,-0.12375358,0.0397141,0.07706603,-0.091239,0.10928561,-0.008953721,0.055299826,0.050761178,0.085462555,-0.041683987,-0.077614866,0.19272444,0.12872295,0.17990427,-0.03396523,0.0867754,0.048256774,-0.017697329,0.09993346,-0.10977048,0.09762397,0.085516706,0.069209896,0.070046164,-0.13615462,0.14059009,-0.10185899,-0.060688604,-0.08567182,-0.113945246,-0.019316405,-0.14306925,-0.007712155,-0.08330734,-0.037904076,0.059920803,-0.00030976653,-0.08751674,-0.03338812,0.18239361,-0.03145813,0.064924255,0.09183762,-0.2385037,-0.15229908,0.119743295,0.023952283,0.019084418,0.020034702,-0.0870369,0.040766798,-0.11210672,0.16556293,0.0025777037,-0.007909026,-0.047153436,0.099180855,0.038956005,-0.008658064,-0.001591092,0.016265253,0.0372227,-0.030824322,-0.04676774,-0.035064258,0.040884748,0.03640843,0.13385832,-0.07997262,-0.0818546,-0.013106061,-0.1792486,-0.019883987,-0.05400791,0.14118543,-0.099882394,-0.056189325,0.10359098,-0.046056673,0.07067005,0.039159875,0.013884119,0.1578931,0.15807459,-0.044555046,-0.04443352,0.04551844,0.07328322,0.0905773,-0.09943595,0.04272851
AFTON,-0.012792807,-0.0008773159,0.014300036,-0.022754626,-0.04670636,-0.052319296,-0.058168862,0.036811553,-0.047753315,-0.087189116,0.042409107,0.089557156,-0.059645813,0.07898697,0.027951276,0.04371735,0.019094795,0.0890252,-0.043230917,-0.06917961,0.15682232,0.07912615,0.17573833,-0.027286254,0.058177203,0.022568367,0.013060504,0.08649884,-0.101906344,0.10514419,0.110504486,0.03499907,0.048319023,-0.14323328,0.14595795,-0.08678535,-0.053946547,-0.07425402,-0.10262803,-0.037660982,-0.116692714,-0.0125030335,-0.05798135,-0.033515155,0.0794411,0.0048524872,-0.06626515,-0.026723497,0.12671277,-0.037652962,0.070765674,0.06442481,-0.20866722,-0.124992,0.07293296,0.034690276,0.02336428,0.01760475,-0.06511081,0.013736786,-0.08670802,0.13321099,0.031091629,-0.009615359,-0.05013507,0.11185066,0.052133035,-0.009783974,-0.002924483,0.0005541165,0.02405703,-0.019700063,-0.037221484,0.015843412,0.031897478,0.029573232,0.10902037,-0.04337768,-0.08212337,-0.028794242,-0.14409514,-0.011818322,-0.04599649,0.09721381,-0.08896549,-0.06539595,0.09441859,-0.04332886,0.041722577,0.01399062,0.0232385,0.12391428,0.11802515,-0.042944882,-0.028398547,0.03672665,0.08738831,0.056338184,-0.08285879,0.017186465
GEORGETOWN-SOUTH,-0.06744606,-0.034188677,0.17339915,-0.0034943467,-0.17483439,-0.25270608,-0.09983652,0.018776597,0.007905442,-0.23556092,0.07175146,0.118737236,-0.2548337,0.11683361,0.074101165,0.01153972,-0.03711483,0.16270919,0.00883417,-0.053400565,0.27202502,0.05765355,0.22865543,0.028830312,0.09054317,0.060176194,-0.016328484,0.18641202,-0.17117724,0.11410855,0.10566967,0.07163124,0.050960366,-0.28553262,0.19876666,-0.14402372,-0.0874208,-0.14214943,-0.17461632,-0.14357805,-0.28599012,0.03421607,-0.1167552,-0.025800437,0.15702267,-0.0154198,-0.11322045,-0.09188443,0.37583974,0.13014476,0.1017898,0.086566724,-0.3804903,-0.23803285,0.21208492,-0.026148606,0.09750079,0.045354366,-0.13920067,0.00049229513,-0.10507095,0.22018605,0.10270386,-0.042001482,0.04296736,0.13077411,-0.010437742,0.0147774955,-0.0048782174,0.014451746,-0.031523164,-0.007885476,-0.0012032944,0.041160192,0.06330252,0.15920489,0.114375934,-0.13973235,-0.11235655,0.007364491,-0.31362212,-0.05850637,-0.090656035,0.30434644,-0.15084569,-0.07677565,0.09097761,-0.056251217,0.09038378,0.08191082,0.09524205,0.17147133,0.21497682,-0.10757576,-0.03777908,0.10322302,0.12862217,-0.0026583471,-0.17116393,0.035301574
FRANKLIN,-0.010291399,-0.03193212,0.025515424,-0.011145417,-0.05485678,-0.07015252,-0.065684855,0.039928034,-0.03665304,-0.10920959,0.025392842,0.0772481,-0.063966244,0.0995228,0.00056041504,0.05096499,0.014097419,0.091793984,-0.039947387,-0.062626265,0.16334899,0.08349695,0.1567091,-0.02348401,0.041819595,0.038677394,-0.026963944,0.06646996,-0.074949294,0.10996925,0.088283226,0.05960582,0.03923421,-0.11392852,0.13558793,-0.08346431,-0.05613127,-0.0886524,-0.11211654,-0.038360007,-0.11161502,-0.02098525,-0.050507985,-0.049957547,0.0783055,-0.011539008,-0.085958205,-0.06737705,0.14310217,-0.05067238,0.06423219,0.049626604,-0.18272,-0.12382406,0.08386084,0.037118625,0.03585226,0.02607048,-0.04951405,0.018502636,-0.10171191,0.14174064,0.01117361,0.026204154,-0.028953668,0.100132674,0.015506568,-0.017447012,0.022974331,0.013184627,0.008156359,-0.023786766,-0.059937537,-0.00017451736,0.031932406,0.018092059,0.07447251,-0.059437122,-0.064214416,0.001610748,-0.17769632,-0.015174887,-0.04837659,0.113241576,-0.08991797,-0.040266167,0.09603638,-0.02594471,0.026518917,0.026329668,0.0106082475,0.13810387,0.10339038,-0.038295146,-0.049902696,0.04501774,0.088062264,0.075993724,-0.1134699,0.04599989
HANCOCK,-0.0011214393,-0.014536577,0.0046516564,-0.017733904,-0.067541584,-0.044654585,-0.047568206,0.056828387,-0.05719141,-0.11434268,0.062612996,0.09647357,-0.039563235,0.08625221,0.008172298,0.049316105,0.04593823,0.07594203,-0.07501552,-0.09200739,0.14554952,0.09379475,0.18823178,-0.043887973,0.09138024,0.0056490907,0.032977834,0.07639528,-0.11392323,0.103755854,0.101665094,0.06543509,0.043969817,-0.15250938,0.14199607,-0.07378849,-0.038922433,-0.08815652,-0.12563007,-0.025558967,-0.119342074,-0.026892385,-0.058021456,-0.0319692,0.07908427,-0.0015056763,-0.08281839,-0.021661876,0.12878916,-0.04311773,0.059594568,0.069147944,-0.2208853,-0.1543123,0.07526934,0.014535907,0.0049657878,-3.8124566e-05,-0.061698493,0.029487235,-0.10956483,0.14407848,0.04699208,-0.007947148,-0.07965969,0.12826379,0.05192092,0.0069314833,-0.0005947331,-0.005727271,0.050304126,0.0029875191,-0.03557821,0.006516289,0.045004047,0.024614643,0.118986875,-0.065466665,-0.11685113,-0.024043282,-0.14367583,-0.018185629,-0.05530006,0.10775434,-0.10334819,-0.07058767,0.12002511,-0.044118132,0.043312274,0.020778628,0.029156227,0.15669759,0.13053071,-0.030511448,-0.0034362427,0.04718204,0.11706033,0.054962315,-0.078160785,-0.0076796054
LEBANON,-0.028156186,-0.07086787,0.106671184,0.002832026,-0.07493523,-0.17205022,-0.018043159,-0.0077008423,0.026527956,-0.12877321,-0.01284461,0.13140698,-0.1167547,0.022721956,0.017834632,-0.015374416,-0.19155787,0.028646857,0.014006162,-0.010534689,0.17274836,0.07419876,0.10574118,0.09042074,-0.1039767,0.10270918,-0.082322866,0.01686088,-0.028980607,0.13449763,-0.017676396,0.027276516,0.016956596,-0.1735825,0.19785497,-0.11436139,-0.1467959,-0.14236325,-0.20336403,-0.12367929,-0.18212359,-0.025630057,-0.05932248,-0.013372121,0.14127316,-0.12631416,-0.13302991,-0.08560643,0.2678854,0.004649674,0.057010036,0.023551539,-0.13813592,-0.2202669,0.19995928,0.0005220773,-0.020943237,0.056968227,-0.022488913,-0.0052207247,-0.03461476,0.0864709,0.048156388,0.13090204,0.03135729,0.056153767,-0.17432117,0.096402906,-0.04899425,-0.009707179,-0.06638194,-0.06800045,-0.07770252,0.024327077,-0.018019786,0.080598295,-0.07954514,-0.15338758,-0.07644316,0.0141248135,-0.26449394,-0.05171317,-0.032096174,0.20089555,-0.14766353,-0.01677149,0.095849074,0.097398475,-0.056351744,0.06420423,0.07991786,0.09082442,0.0012093354,0.059825234,-0.09851642,0.04811055,0.01775725,0.037953496,-0.14581947,0.012830386
ANN,-0.06336702,-0.08502806,0.16505283,0.0030647363,-0.1567198,-0.17900954,-0.08050672,-0.035926707,0.05644951,-0.18867746,-0.06500134,0.13705593,-0.3249718,0.09941996,0.10140579,-0.099026054,-0.08451932,0.18825799,0.048519026,0.00042845611,0.20115662,-0.0070668603,0.16500482,0.13687445,-0.015302681,0.09011676,-0.14486629,0.10335305,-0.053761225,0.18281426,0.18587929,0.02425029,-0.034677595,-0.28181842,0.22396158,-0.10197227,-0.1768181,-0.117955446,-0.2096721,-0.17808846,-0.2556718,0.020632515,-0.17535315,-0.005172427,0.12256091,-0.052537743,-0.03753394,-0.17243426,0.40164217,0.12783405,0.108506985,0.05625773,-0.30656564,-0.20887527,0.14492923,0.008263707,0.08069046,0.008816062,-0.1854741,-0.05476339,-0.053571634,0.15455037,0.030683126,-0.04667572,0.12944047,0.11694828,0.0241949,-0.022976026,-0.03264484,0.039257947,-0.08442765,0.03630868,0.021251652,0.1010189,0.0586344,0.21795665,0.053183068,-0.060380913,-0.061189994,0.076362915,-0.31181556,-0.075065,-0.070260614,0.2916079,-0.10400869,-0.15878999,0.026750809,-0.06184015,0.043886166,0.14624971,0.1244007,0.04503801,0.13106383,-0.09322527,-0.08421532,0.10614254,0.13167202,-0.040330555,-0.17592207,0.08004451
WARREN,0.15105116,-0.15991254,0.067704394,-0.019223198,-0.2215315,-0.29097584,-0.109846205,-0.018142812,0.09903953,-0.087697215,0.06710598,0.22265731,-0.32354677,0.119779274,0.10409084,0.17887935,-0.19678287,0.24360538,0.07148087,0.07181242,0.46541145,0.07308579,0.32374462,0.024093445,-0.06792631,-0.12104944,0.24040775,0.11193895,-0.2102748,0.1017741,0.4003087,-0.19954064,0.050707374,-0.51435536,0.32777753,-0.029916992,-0.011821476,-0.10594863,-0.22114465,-0.19021308,-0.2974899,0.0050726715,-0.11112248,-0.059107535,0.3401216,0.17892022,-0.055123813,-0.052602474,0.41650283,0.18605134,0.026105313,0.06499552,-0.35553452,-0.20532759,0.22079471,0.107123606,0.15371588,0.03459259,-0.22940098,-0.24063858,-0.045880854,0.23758228,-0.07921213,-0.21205184,0.06098674,0.32715458,0.016377296,-0.04576678,-0.062538974,0.027925,-0.13975574,-0.046135575,0.10495539,0.13284793,0.030748669,0.13811593,0.08547909,-0.0566976,-0.0348505,0.033819262,-0.3256822,-0.1594655,-0.25328186,0.2996191,-0.045612596,-0.1435511,0.01051806,0.073250555,0.1290261,0.044546925,0.095556915,0.056733664,0.124433234,-0.0918086,-0.2402132,0.1359126,-0.118844494,-0.0029767847,-0.31417885,-0.01638192
ELBA,-0.013414806,-0.026948432,0.0256523,-0.012758551,-0.064837605,-0.046197847,-0.053812698,0.05198421,-0.054232076,-0.09565037,0.052830502,0.073080726,-0.056434814,0.08720815,0.010799771,0.05809775,0.041186977,0.081873134,-0.058847673,-0.08938484,0.17108525,0.10545462,0.2004577,-0.03764011,0.07334564,0.01683068,0.013788858,0.0767843,-0.1098439,0.10322445,0.10452397,0.048704397,0.061400164,-0.1451719,0.15428296,-0.08591646,-0.04536853,-0.08243203,-0.11660609,-0.021002503,-0.110060275,-0.02267514,-0.060842957,-0.029579977,0.06846629,-0.012328615,-0.06602707,-0.027978845,0.12860253,-0.027207848,0.05492329,0.077125065,-0.2052757,-0.12500618,0.092767075,0.029098107,0.02754446,0.028561994,-0.057616066,0.031481884,-0.11322531,0.14036192,0.0149689,-0.016193207,-0.062260963,0.11673371,0.05001677,-0.0029475158,0.014309346,0.0017066798,0.033160754,-0.012668957,-0.0380412,-0.009607921,0.051163714,0.011905255,0.11548423,-0.050730214,-0.08814947,-0.025671158,-0.1662764,-0.004460623,-0.035630878,0.09373593,-0.09295684,-0.052527472,0.105394885,-0.04970214,0.04779768,0.019967467,0.020142874,0.12576903,0.13021639,-0.03620149,-0.020301776,0.046928484,0.08658511,0.06482643,-0.10294954,0.028386774
ORISKANY,-0.010421593,-0.025656447,0.016323095,0.0006745377,-0.05721629,-0.044192273,-0.03939244,0.036540367,-0.042316083,-0.09116099,0.048033748,0.048252765,-0.048135146,0.06149103,-0.007947872,0.05251663,0.027728336,0.06196908,-0.035197213,-0.05812676,0.12512414,0.1013191,0.11499423,-0.042109378,0.072811075,0.016597906,0.0061727813,0.0836094,-0.08466249,0.06864079,0.068715,0.03908797,0.051181838,-0.11903895,0.08565672,-0.070216104,-0.03782578,-0.06579278,-0.07536896,-0.02350074,-0.089244686,0.012134747,-0.06433764,-0.03462332,0.05875569,0.010508667,-0.06987511,-0.008628744,0.1322333,-0.016844364,0.029134247,0.06516192,-0.15912808,-0.089394085,0.07099007,0.018201733,0.019355003,0.00036447897,-0.05213444,0.032080192,-0.08146296,0.12654108,0.009361218,-0.013632063,-0.049240027,0.09228101,0.043593053,-0.0066921525,0.0077125756,-0.00011159331,0.045331653,-0.0074919127,-0.02523126,-0.030175326,0.024897303,0.015331832,0.09694073,-0.050407942,-0.05427337,-0.010261279,-0.10616214,-0.011323851,-0.048769508,0.09049534,-0.0614266,-0.044442374,0.07119359,-0.019137336,0.055281047,0.020234067,0.015272326,0.1287971,0.10557282,-0.015862625,-0.0120512135,0.027565228,0.036626182,0.058524642,-0.060824264,0.0145511655
TUXEDO,-0.09574993,0.033728518,0.15329576,-0.0023561742,-0.121933065,-0.072122656,-0.06890435,-0.043493368,-0.02304125,-0.13219623,-0.0066174245,0.12796631,-0.2180103,-0.043159973,0.15324956,-0.007615702,0.08970962,0.15917917,-0.052056123,0.010963693,0.14290757,-0.005279979,0.3033995,0.005015615,0.036242053,0.013788067,0.060201354,0.18197456,-0.1503127,0.102107726,0.19239922,-0.08870557,0.037801873,-0.33326185,0.118674174,-0.08719739,-0.05391406,0.05168267,-0.014102234,-0.09409378,-0.23317242,0.060633183,-0.13194743,0.12591879,0.06181585,0.0014043896,0.15314732,0.03944843,0.2310664,0.1731703,0.03468668,0.07229747,-0.26934513,-0.14106089,0.053569805,0.033270225,0.03891907,0.08451284,-0.112852745,-0.029359024,-0.08591814,0.10667609,0.08510255,-0.16825482,0.032462828,0.11752874,0.23163174,0.09621299,-0.042502303,0.014834944,0.023471734,0.028100515,0.12647669,0.14277864,-0.036663227,0.17932378,0.15178046,-0.0033583103,-0.014587031,-0.024832567,-0.12370379,-0.011308132,0.03306749,0.22286509,-0.031647034,-0.12283602,0.03993449,-0.08401005,0.12004211,0.0036553256,0.13623881,-0.0006348013,0.17770268,-0.16158661,0.029749407,0.047738675,0.10159802,-0.067467675,-0.10025252,-0.055242527
FORESTVILLE,-0.016035464,-0.00013779197,0.0196121,-0.032771453,-0.046691775,-0.06744987,-0.04544019,0.026284985,-0.022300316,-0.09845307,0.046010826,0.071038455,-0.055654537,0.06078253,0.021702055,0.045069747,0.033457924,0.07041822,-0.053696696,-0.05261764,0.11206613,0.069901675,0.14334118,-0.02077183,0.045601748,0.011549969,0.007824222,0.07436624,-0.08545606,0.08437508,0.09066312,0.035427455,0.031192567,-0.13575397,0.118784584,-0.075471245,-0.036877073,-0.0746884,-0.113637365,-0.023789044,-0.10796903,-0.009639361,-0.054596238,-0.025485044,0.08119239,0.009755606,-0.056771204,-0.040984362,0.12918131,-0.006011315,0.046243057,0.06426549,-0.18851759,-0.105722755,0.06507063,0.023225082,0.015797472,0.024430698,-0.058029808,0.009506415,-0.0887664,0.1383156,0.034732457,0.005321183,-0.040530216,0.08844493,0.02470195,0.005133032,-0.009273481,-0.0087332,0.021911955,-0.013494898,-0.028442508,0.039503176,0.036191702,0.04016083,0.09240236,-0.046534076,-0.083252594,-0.0060644974,-0.13371994,-0.0130010685,-0.025703117,0.111513704,-0.076144606,-0.047699347,0.09300486,-0.031386867,0.055856504,0.011757307,0.016465552,0.114138894,0.116330184,-0.021583537,-0.009348472,0.032385036,0.09723277,0.044539876,-0.07888321,0.009766342
AVOCA,-0.0010494464,-0.025818106,-0.0027602059,-0.032836605,-0.043961752,-0.043335184,-0.071484864,0.02181859,-0.03970758,-0.08986369,0.045578066,0.10584107,-0.038588896,0.08064631,0.004025754,0.029176923,-0.0026588968,0.07751081,-0.06390542,-0.06764148,0.13078798,0.082496576,0.16811237,-0.016847685,0.056608107,0.032321054,-0.0055693784,0.046602625,-0.07740519,0.10710161,0.071730204,0.06517706,0.029254744,-0.114887945,0.13772456,-0.085477255,-0.07212357,-0.0848229,-0.14189252,-0.03179779,-0.092609055,-0.031781975,-0.03943066,-0.036050253,0.07168549,-0.0013158895,-0.08737483,-0.053226244,0.10790194,-0.0757104,0.07658072,0.060511515,-0.19375786,-0.1427724,0.06582443,0.036376197,0.012677632,0.01750264,-0.03262237,0.027010592,-0.08894582,0.13198237,0.026045678,0.022892954,-0.04968196,0.09842031,-0.0014219277,-0.0047260784,-0.0040587736,-0.014643661,0.009871059,-0.01981352,-0.058577277,0.006244812,0.026109245,0.022165462,0.08435975,-0.0546657,-0.090015166,0.01100758,-0.14822438,-0.02153529,-0.061549693,0.08871425,-0.09172279,-0.048758633,0.101092644,-0.028972672,0.017052488,0.004953283,0.018180015,0.13660696,0.09313168,-0.023190659,-0.029946944,0.036322128,0.09715965,0.07157619,-0.083660856,0.010342609
ELIZABETHTOWN-LEWIS,-0.009761829,-0.021856304,0.026581155,-0.031646423,-0.0700342,-0.061493166,-0.05258509,0.025372544,-0.030623766,-0.089396484,0.03537314,0.0836607,-0.048677985,0.064408526,0.029386029,0.024570549,0.031410348,0.080360875,-0.051613215,-0.05774284,0.1282905,0.066786006,0.17666374,-0.015567177,0.04633445,0.03314154,0.0068863016,0.05709158,-0.09400868,0.10209164,0.08679808,0.03690565,0.02547972,-0.13484684,0.14067088,-0.06900318,-0.06088082,-0.055526476,-0.11261605,-0.041679043,-0.112993754,-0.02861083,-0.050137695,-0.02511924,0.07524272,-0.00042999646,-0.06465512,-0.036256395,0.12573573,-0.010925934,0.054308966,0.05537505,-0.19032887,-0.14810869,0.076342076,0.0081793945,0.007227405,0.030715654,-0.048218153,0.014681456,-0.07763536,0.106008686,0.033722643,-0.00087640615,-0.051142663,0.102935925,0.021874523,0.014686309,-0.010984073,-0.015157945,0.02292632,-0.013504976,-0.023581004,0.035803765,0.025039481,0.032092042,0.09161092,-0.062117465,-0.09149049,-0.007808993,-0.122557946,-0.023588197,-0.049707714,0.109223455,-0.07385213,-0.058890533,0.07149753,-0.04681733,0.037093855,0.012640291,0.041342955,0.10610765,0.10614793,-0.009728376,-0.0062527205,0.022828845,0.09492998,0.03997379,-0.07085149,-0.0151586095
